epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.5763546824455261,"""[0.724359]""",0.6905750632286072,0.5947368144989014,0.9262295365333557,0.6600000262260437,"""[0.79518074]""",0.662956178188324,0.6600000262260437,1.0
1,0.6009852290153503,"""[0.7507692]""",0.6806381344795227,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6496652960777283,0.6600000262260437,1.0
2,0.6009852290153503,"""[0.7507692]""",0.6779482364654541,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6635534167289734,0.6600000262260437,1.0
3,0.6009852290153503,"""[0.7507692]""",0.6748873591423035,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6558851003646851,0.6600000262260437,1.0
4,0.6009852290153503,"""[0.7507692]""",0.6768851280212402,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6472810506820679,0.6600000262260437,1.0
5,0.6009852290153503,"""[0.7507692]""",0.6684518456459045,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6371181011199951,0.6600000262260437,1.0
6,0.6009852290153503,"""[0.7507692]""",0.6661512851715088,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6415064334869385,0.6600000262260437,1.0
7,0.6009852290153503,"""[0.7507692]""",0.6621236801147461,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6287224292755127,0.6600000262260437,1.0
8,0.6009852290153503,"""[0.7507692]""",0.6637648940086365,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6809428334236145,0.6600000262260437,1.0
9,0.6009852290153503,"""[0.7507692]""",0.675588846206665,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6426388621330261,0.6600000262260437,1.0
10,0.6009852290153503,"""[0.7507692]""",0.6772440671920776,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6515510678291321,0.6600000262260437,1.0
11,0.6009852290153503,"""[0.7507692]""",0.6729873418807983,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6573633551597595,0.6600000262260437,1.0
12,0.6009852290153503,"""[0.7507692]""",0.6682482361793518,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6247032284736633,0.6600000262260437,1.0
13,0.6009852290153503,"""[0.7507692]""",0.6694499254226685,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6500735282897949,0.6600000262260437,1.0
14,0.6009852290153503,"""[0.7507692]""",0.6697986125946045,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6373180150985718,0.6600000262260437,1.0
15,0.6009852290153503,"""[0.7507692]""",0.6724764108657837,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6496309041976929,0.6600000262260437,1.0
16,0.6009852290153503,"""[0.7507692]""",0.6748359799385071,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6473131775856018,0.6600000262260437,1.0
17,0.6009852290153503,"""[0.7507692]""",0.6725448966026306,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.632068932056427,0.6600000262260437,1.0
18,0.6009852290153503,"""[0.7507692]""",0.6653978228569031,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6339511871337891,0.6600000262260437,1.0
