epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.5746102333068848,"""[0.5334636]""",0.6593265533447266,0.5912290215492249,0.4859813153743744,0.7817679643630981,"""[0.7814661]""",0.5410598516464233,0.8164739608764648,0.7493368983268738
1,0.7320712804794312,"""[0.7359526]""",0.5339288711547852,0.7260718941688538,0.7461059093475342,0.7928176522254944,"""[0.82227486]""",0.45977261662483215,0.7430406808853149,0.9204244017601013
2,0.8516703844070435,"""[0.85006756]""",0.35844919085502625,0.8601366877555847,0.8402314186096191,0.9219613075256348,"""[0.92888606]""",0.2224900871515274,0.8838323354721069,0.9787798523902893
3,0.9149220585823059,"""[0.91343755]""",0.24737772345542908,0.9305170774459839,0.896973729133606,0.9495856165885925,"""[0.9523187]""",0.1688276082277298,0.9382239580154419,0.9668434858322144
4,0.9290645718574524,"""[0.9278023]""",0.21053831279277802,0.945483922958374,0.9107699394226074,0.9406077265739441,"""[0.94430053]""",0.1781015396118164,0.9227848052978516,0.9668434858322144
5,0.9337416291236877,"""[0.9327608]""",0.2054440677165985,0.9476463794708252,0.9183355569839478,0.9537292718887329,"""[0.9561231]""",0.17999257147312164,0.9443725943565369,0.9681697487831116
6,0.9399777054786682,"""[0.93929493]""",0.19191043078899384,0.9509692192077637,0.9279038906097412,0.939226508140564,"""[0.94285715]""",0.1837937831878662,0.9236640930175781,0.9628646969795227
7,0.9409799575805664,"""[0.94018054]""",0.185432568192482,0.9539624452590942,0.926791250705719,0.9468231797218323,"""[0.95016176]""",0.16968707740306854,0.9279392957687378,0.9734748005867004
8,0.9424276351928711,"""[0.9416413]""",0.18008378148078918,0.9555555582046509,0.9281263947486877,0.9281768202781677,"""[0.93341863]""",0.20182254910469055,0.9022276997566223,0.9668434858322144
9,0.9432071447372437,"""[0.94258046]""",0.1752321869134903,0.9539653658866882,0.9314641952514648,0.908839762210846,"""[0.91801244]""",0.22073639929294586,0.8633177280426025,0.9801061153411865
10,0.9573496580123901,"""[0.95705795]""",0.14556889235973358,0.9645197987556458,0.9497107267379761,0.9564917087554932,"""[0.9587966]""",0.13638047873973846,0.9458064436912537,0.9721485376358032
11,0.9593541026115417,"""[0.95908535]""",0.1393694281578064,0.9663428664207458,0.951935887336731,0.9509668350219727,"""[0.95398575]""",0.14732174575328827,0.9328263401985168,0.9761273264884949
12,0.9620267152786255,"""[0.96181846]""",0.13667072355747223,0.9679964184761047,0.9557187557220459,0.9620165824890137,"""[0.9639817]""",0.13279402256011963,0.9521345496177673,0.9761273264884949
13,0.9602450132369995,"""[0.9600269]""",0.13504379987716675,0.9661933779716492,0.9539386034011841,0.9640883803367615,"""[0.965924]""",0.13015557825565338,0.9546632170677185,0.9774535894393921
14,0.9612472057342529,"""[0.961039]""",0.13205786049365997,0.9671022891998291,0.9550511837005615,0.9530386924743652,"""[0.95584416]""",0.14386102557182312,0.93638676404953,0.9761273264884949
15,0.9635857343673706,"""[0.9634922]""",0.12780886888504028,0.9668384790420532,0.9601691365242004,0.9530386924743652,"""[0.95578676]""",0.14233101904392242,0.9375,0.9748010635375977
16,0.9635857343673706,"""[0.96334493]""",0.12948516011238098,0.9706347584724426,0.956163763999939,0.9613259434700012,"""[0.96344644]""",0.13252504169940948,0.948586106300354,0.9787798523902893
17,0.9643652439117432,"""[0.9642298]""",0.1255958080291748,0.9687780737876892,0.9597240686416626,0.958563506603241,"""[0.9609375]""",0.13430482149124146,0.9437339901924133,0.9787798523902893
18,0.9641425609588623,"""[0.96397406]""",0.1249086782336235,0.9693969488143921,0.9586114883422852,0.9599447250366211,"""[0.9620915]""",0.13112583756446838,0.9484536051750183,0.9761273264884949
19,0.9644765853881836,"""[0.9642897]""",0.12342993170022964,0.9702636003494263,0.9583889842033386,0.9689226746559143,"""[0.97029704]""",0.12456420063972473,0.9658344388008118,0.9748010635375977
20,0.9635857343673706,"""[0.9634187]""",0.12675441801548004,0.9687288999557495,0.9581664204597473,0.966160237789154,"""[0.9679529]""",0.13629882037639618,0.9548386931419373,0.9814323782920837
21,0.9655901789665222,"""[0.96545553]""",0.12683023512363434,0.970119059085846,0.96083664894104,0.9620165824890137,"""[0.9638871]""",0.13811661303043365,0.9544863700866699,0.9734748005867004
22,0.9650334119796753,"""[0.96486914]""",0.12144065648317337,0.9702970385551453,0.9595015645027161,0.9654695987701416,"""[0.9671485]""",0.1305292844772339,0.9583333134651184,0.9761273264884949
23,0.9667037725448608,"""[0.9666258]""",0.12169435620307922,0.9697648286819458,0.9635068774223328,0.9682320356369019,"""[0.9697369]""",0.12754108011722565,0.9621409773826599,0.9774535894393921
24,0.9667037725448608,"""[0.9666108]""",0.12100270390510559,0.9701860547065735,0.9630618691444397,0.9668508172035217,"""[0.96833766]""",0.12486886978149414,0.9632545709609985,0.9734748005867004
25,0.9672605991363525,"""[0.96717286]""",0.12047532200813293,0.9706409573554993,0.9637294411659241,0.9606353640556335,"""[0.9626719]""",0.1330242156982422,0.9508408904075623,0.9748010635375977
26,0.9679287075996399,"""[0.9678356]""",0.11698423326015472,0.9715246558189392,0.9641744494438171,0.9599447250366211,"""[0.9618922]""",0.12818709015846252,0.953125,0.970822274684906
27,0.9667037725448608,"""[0.96666294]""",0.11708687990903854,0.9687150716781616,0.964619517326355,0.9599447250366211,"""[0.9618922]""",0.12625624239444733,0.953125,0.970822274684906
