epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.5148734450340271,"""[0.50944]""",0.86777263879776,0.5547038316726685,0.471005916595459,0.5433698892593384,"""[0.70413435]""",0.7629685997962952,0.5433698892593384,1.0
1,0.4920886158943176,"""[0.48705655]""",0.8844353556632996,0.5295343995094299,0.4508875608444214,0.5466932654380798,"""[0.7053996]""",0.6795139312744141,0.5452420711517334,0.9987767338752747
2,0.49462026357650757,"""[0.49123925]""",0.8667832612991333,0.5320910811424255,0.4562130272388458,0.4566301107406616,"""[0.0]""",0.7682337760925293,0.0,0.0
3,0.5075949430465698,"""[0.50445855]""",0.8197044730186462,0.5462068915367126,0.4686390459537506,0.461947500705719,"""[0.03802733]""",1.7504819631576538,0.6666666865348816,0.01957186497747898
4,0.527531623840332,"""[0.536767]""",0.7659379839897156,0.5642530918121338,0.5118343234062195,0.4566301107406616,"""[0.0]""",0.7510309219360352,0.0,0.0
5,0.5411392450332642,"""[0.5707519]""",0.7388635277748108,0.571090042591095,0.5704141855239868,0.6201395988464355,"""[0.7270122]""",0.6494939923286438,0.596394956111908,0.9308868646621704
6,0.5898734331130981,"""[0.6183746]""",0.6799953579902649,0.6154748201370239,0.6213017702102661,0.5503489375114441,"""[0.7073329]""",0.8218989968299866,0.5471887588500977,1.0
7,0.6490506529808044,"""[0.6672668]""",0.6403025388717651,0.6768107414245605,0.6579881906509399,0.5470255613327026,"""[0.7058062]""",7.1278910636901855,0.5453636050224304,1.0
8,0.6528481245040894,"""[0.67914593]""",0.6444480419158936,0.6714864373207092,0.686982274055481,0.5433698892593384,"""[0.70413435]""",1.306347370147705,0.5433698892593384,1.0
9,0.5199366807937622,"""[0.5510506]""",0.7654927372932434,0.5512137413024902,0.5508875846862793,0.5483549237251282,"""[0.7059079]""",24.724512100219727,0.5462156534194946,0.9975535273551941
10,0.5386075973510742,"""[0.56889415]""",0.7401341199874878,0.5685579180717468,0.5692307949066162,0.5433698892593384,"""[0.70413435]""",10.168343544006348,0.5433698892593384,1.0
11,0.5620253086090088,"""[0.608154]""",0.7063596844673157,0.5830618739128113,0.6355029344558716,0.6011964082717896,"""[0.65537053]""",5.369956016540527,0.6177585124969482,0.6978593468666077
12,0.626265823841095,"""[0.65876913]""",0.6590662002563477,0.6437041163444519,0.6745561957359314,0.6005317568778992,"""[0.7264452]""",0.7299668192863464,0.5784704685211182,0.9761468172073364
13,0.6246835589408875,"""[0.6611428]""",0.6599640250205994,0.639226496219635,0.6846153736114502,0.6726487278938293,"""[0.7556437]""",0.8119299411773682,0.6356427669525146,0.9314984679222107
