epoch,binary_accuracy,f1_score,loss,precision,recall,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.6017817258834839,"""[0.59943974]""",1.0727781057357788,0.5919471383094788,0.657543420791626,0.8038673996925354,"""[0.80877304]""",0.4127427339553833,0.7930174469947815,0.8435013294219971
1,0.7484409809112549,"""[0.733904]""",0.6286601424217224,0.7468522191047668,0.7523364424705505,0.8598066568374634,"""[0.85354537]""",0.34388887882232666,0.8347508907318115,0.9111405611038208
2,0.8072382807731628,"""[0.7891778]""",0.484609454870224,0.8105192184448242,0.8024032115936279,0.863950252532959,"""[0.8763898]""",0.3083929121494293,0.8392204642295837,0.9137930870056152
3,0.839643657207489,"""[0.8281013]""",0.39855054020881653,0.843764066696167,0.8340008854866028,0.8708563446998596,"""[0.88274044]""",0.29656633734703064,0.8453105688095093,0.9204244017601013
4,0.8555679321289062,"""[0.84322184]""",0.35820257663726807,0.8604283928871155,0.8491321802139282,0.8825966715812683,"""[0.89952797]""",0.2757461369037628,0.8715012669563293,0.9084880352020264
5,0.8677060008049011,"""[0.85149217]""",0.3319302797317505,0.8728010654449463,0.8611481785774231,0.8915745615959167,"""[0.9004739]""",0.2697815001010895,0.8822023272514343,0.9137930870056152
6,0.8746102452278137,"""[0.8622098]""",0.31980055570602417,0.8782569766044617,0.8700489401817322,0.8922652006149292,"""[0.9081007]""",0.2637464106082916,0.8843187689781189,0.912466824054718
7,0.8806235790252686,"""[0.8707277]""",0.29835277795791626,0.8853603601455688,0.8747218251228333,0.8908839821815491,"""[0.90736985]""",0.2626569867134094,0.8791348338127136,0.9164456129074097
8,0.8893095850944519,"""[0.8788726]""",0.28411865234375,0.8937893509864807,0.8838451504707336,0.8991712927818298,"""[0.91071427]""",0.2559341490268707,0.9010553956031799,0.9058355689048767
9,0.889643669128418,"""[0.8791899]""",0.27511662244796753,0.896177351474762,0.881619930267334,0.8798342347145081,"""[0.9042904]""",0.27525362372398376,0.8562653660774231,0.924403190612793
10,0.8909799456596375,"""[0.88314396]""",0.280375212430954,0.8925619721412659,0.8891856074333191,0.8929557800292969,"""[0.91239893]""",0.25782397389411926,0.8825032114982605,0.9164456129074097
11,0.8959910869598389,"""[0.884593]""",0.26762664318084717,0.9030796885490417,0.8874054551124573,0.8915745615959167,"""[0.90982497]""",0.2590899169445038,0.8783270120620728,0.9190981388092041
12,0.8955456614494324,"""[0.8887856]""",0.2662612795829773,0.9006308913230896,0.8894081115722656,0.8929557800292969,"""[0.91202146]""",0.25683870911598206,0.8805590867996216,0.9190981388092041
13,0.8974387645721436,"""[0.88834786]""",0.26145845651626587,0.9006503820419312,0.8936359882354736,0.9060773253440857,"""[0.91471803]""",0.2449120730161667,0.9098142981529236,0.9098142981529236
14,0.9002227187156677,"""[0.88878506]""",0.2548525035381317,0.9103558659553528,0.8880729675292969,0.889502763748169,"""[0.90909094]""",0.2578081786632538,0.8740554451942444,0.9204244017601013
15,0.8998886346817017,"""[0.89158016]""",0.25872641801834106,0.9000667929649353,0.8998664617538452,0.9019337296485901,"""[0.91381675]""",0.24912767112255096,0.8994777798652649,0.9137930870056152
16,0.9006681442260742,"""[0.8904364]""",0.2544167935848236,0.9087607860565186,0.8909657597541809,0.905386745929718,"""[0.91479206]""",0.2450222671031952,0.9022164344787598,0.9177718758583069
17,0.904231607913971,"""[0.8943621]""",0.24785718321800232,0.9137067198753357,0.8929684162139893,0.9040055274963379,"""[0.91378146]""",0.24763046205043793,0.8957529067993164,0.9230769276618958
18,0.9057906270027161,"""[0.89382493]""",0.25157591700553894,0.9147339463233948,0.8951935768127441,0.8984806537628174,"""[0.9121622]""",0.24945278465747833,0.8886043429374695,0.9204244017601013
19,0.9072383046150208,"""[0.8994206]""",0.24464331567287445,0.9129257798194885,0.9005340337753296,0.8998618721961975,"""[0.9121622]""",0.2500994801521301,0.8888888955116272,0.9230769276618958
20,0.9013363122940063,"""[0.89273673]""",0.24945342540740967,0.9086995720863342,0.8925233483314514,0.9095304012298584,"""[0.9128345]""",0.24021658301353455,0.91478031873703,0.9111405611038208
21,0.9047884345054626,"""[0.89377034]""",0.24839943647384644,0.9106296300888062,0.8978638052940369,0.9026243090629578,"""[0.9119242]""",0.24807876348495483,0.8944659233093262,0.9217506647109985
