epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.6528953313827515,"""[0.61370677]""",0.6148409843444824,0.6925874352455139,0.5509568452835083,0.6567679643630981,"""[0.52891]""",0.6009694933891296,0.9269102811813354,0.37002652883529663
1,0.7440980076789856,"""[0.73916]""",0.5245657563209534,0.754402220249176,0.7245215773582458,0.860497236251831,"""[0.8731156]""",0.3405061960220337,0.8293555974960327,0.9217506647109985
2,0.8663697242736816,"""[0.86338794]""",0.3353181779384613,0.8839160799980164,0.8437917232513428,0.8964088559150696,"""[0.9024707]""",0.29096052050590515,0.8852040767669678,0.9204244017601013
3,0.9079064726829529,"""[0.906395]""",0.25972244143486023,0.9223681092262268,0.8909657597541809,0.9261049628257751,"""[0.9322356]""",0.22634965181350708,0.8921211957931519,0.9761273264884949
4,0.9253897666931152,"""[0.9245155]""",0.22916363179683685,0.9363304376602173,0.9129951000213623,0.9578729271888733,"""[0.9591427]""",0.15528148412704468,0.968876838684082,0.9496021270751953
5,0.929844081401825,"""[0.92910194]""",0.21628694236278534,0.9398906826972961,0.9185580611228943,0.9599447250366211,"""[0.96164024]""",0.16758503019809723,0.9591029286384583,0.9641909599304199
6,0.9349665641784668,"""[0.9343525]""",0.2022688388824463,0.9441162943840027,0.9247885942459106,0.9592541456222534,"""[0.9612607]""",0.15971702337265015,0.9518855810165405,0.970822274684906
7,0.9375278353691101,"""[0.93691665]""",0.19334836304187775,0.9470334053039551,0.9270138144493103,0.9558011293411255,"""[0.9580603]""",0.16319960355758667,0.946891188621521,0.9694960117340088
8,0.940868616104126,"""[0.940424]""",0.1870163530111313,0.9484046101570129,0.9325767755508423,0.9620165824890137,"""[0.96355194]""",0.1582079827785492,0.9629139304161072,0.9641909599304199
9,0.9424276351928711,"""[0.9419688]""",0.18603236973285675,0.9503963589668274,0.9336893558502197,0.9033148884773254,"""[0.9127182]""",0.26463931798934937,0.8611764907836914,0.970822274684906
10,0.9459910988807678,"""[0.9456461]""",0.17485074698925018,0.9525852203369141,0.9388073086738586,0.9281768202781677,"""[0.9335038]""",0.19668498635292053,0.9012345671653748,0.9681697487831116
11,0.9582405090332031,"""[0.95813334]""",0.14686554670333862,0.9614608883857727,0.954828679561615,0.9564917087554932,"""[0.9586885]""",0.15205980837345123,0.9481193423271179,0.9694960117340088
12,0.9605790376663208,"""[0.96046466]""",0.13955621421337128,0.9641255736351013,0.9568313360214233,0.9606353640556335,"""[0.9626719]""",0.14130298793315887,0.9508408904075623,0.9748010635375977
13,0.9618040323257446,"""[0.9617145]""",0.1335442215204239,0.9648376107215881,0.9586114883422852,0.9613259434700012,"""[0.9635417]""",0.14684072136878967,0.9462915658950806,0.9814323782920837
14,0.960690438747406,"""[0.96048355]""",0.13811270892620087,0.9664338827133179,0.9546061158180237,0.9627071619033813,"""[0.96465963]""",0.14024442434310913,0.9521963596343994,0.9774535894393921
15,0.9618040323257446,"""[0.96169734]""",0.13235385715961456,0.9652544260025024,0.9581664204597473,0.958563506603241,"""[0.96103895]""",0.14684823155403137,0.9414758086204529,0.9814323782920837
16,0.962806224822998,"""[0.96274817]""",0.12788909673690796,0.9651162624359131,0.960391640663147,0.9633978009223938,"""[0.9652003]""",0.1367582380771637,0.9557867646217346,0.9748010635375977
17,0.9651447534561157,"""[0.96507865]""",0.12881110608577728,0.9677780270576477,0.9623942971229553,0.9599447250366211,"""[0.9620915]""",0.14107976853847504,0.9484536051750183,0.9761273264884949
18,0.9634743928909302,"""[0.9633683]""",0.12578141689300537,0.9670403599739075,0.9597240686416626,0.9640883803367615,"""[0.9660574]""",0.13397571444511414,0.9511567950248718,0.9814323782920837
19,0.9644765853881836,"""[0.9644172]""",0.12522971630096436,0.9668977856636047,0.9619492888450623,0.9620165824890137,"""[0.9641694]""",0.14394566416740417,0.9475032091140747,0.9814323782920837
20,0.9652560949325562,"""[0.9652561]""",0.12062317878007889,0.9661167860031128,0.9643969535827637,0.9592541456222534,"""[0.9616634]""",0.15545079112052917,0.9426751732826233,0.9814323782920837
21,0.9634743928909302,"""[0.9634092]""",0.12554554641246796,0.9659955501556396,0.96083664894104,0.9640883803367615,"""[0.966013]""",0.13578109443187714,0.9523195624351501,0.9801061153411865
22,0.9648106694221497,"""[0.9647321]""",0.12102275341749191,0.9677563905715942,0.961726725101471,0.9647790193557739,"""[0.9666448]""",0.13826671242713928,0.9535483717918396,0.9801061153411865
23,0.9642539024353027,"""[0.96420205]""",0.12475061416625977,0.9664654731750488,0.9619492888450623,0.9627071619033813,"""[0.964798]""",0.13394317030906677,0.9487179517745972,0.9814323782920837
24,0.9654788374900818,"""[0.9654327]""",0.12368979305028915,0.9675905108451843,0.9632843732833862,0.9633978009223938,"""[0.96542734]""",0.13380703330039978,0.949935793876648,0.9814323782920837
25,0.9638084769248962,"""[0.9637317]""",0.12674392759799957,0.966644287109375,0.96083664894104,0.9633978009223938,"""[0.96542734]""",0.13331599533557892,0.949935793876648,0.9814323782920837
26,0.9669265151023865,"""[0.966886]""",0.11914099007844925,0.9689385294914246,0.9648420214653015,0.9654695987701416,"""[0.96732026]""",0.1282908022403717,0.9536082744598389,0.9814323782920837
27,0.9665924310684204,"""[0.9665328]""",0.12596961855888367,0.9691275358200073,0.9639519453048706,0.9633978009223938,"""[0.96542734]""",0.14332078397274017,0.949935793876648,0.9814323782920837
28,0.9640311598777771,"""[0.9640192]""",0.12186148762702942,0.9652018547058105,0.9628393650054932,0.969613254070282,"""[0.9710907]""",0.11887186020612717,0.9622395634651184,0.9801061153411865
29,0.9661470055580139,"""[0.9661319]""",0.11888700723648071,0.9674252271652222,0.9648420214653015,0.9627071619033813,"""[0.964798]""",0.1340286135673523,0.9487179517745972,0.9814323782920837
30,0.9667037725448608,"""[0.9666704]""",0.11720123142004013,0.9685056805610657,0.9648420214653015,0.966160237789154,"""[0.96799475]""",0.1381043642759323,0.953667938709259,0.982758641242981
31,0.9660356640815735,"""[0.96597123]""",0.11848986148834229,0.9686731100082397,0.9632843732833862,0.9599447250366211,"""[0.96228874]""",0.14669080078601837,0.9438775777816772,0.9814323782920837
32,0.9674832820892334,"""[0.9674398]""",0.1206994578242302,0.9696021676063538,0.9652870297431946,0.966160237789154,"""[0.9679529]""",0.1350269764661789,0.9548386931419373,0.9814323782920837
33,0.967371940612793,"""[0.9673392]""",0.11825543642044067,0.9691758155822754,0.9655095934867859,0.9675414562225342,"""[0.9692207]""",0.12729409337043762,0.9573091864585876,0.9814323782920837
34,0.9669265151023865,"""[0.9669007]""",0.11568940430879593,0.9685197472572327,0.9652870297431946,0.9668508172035217,"""[0.9685863]""",0.13298657536506653,0.9560723304748535,0.9814323782920837
35,0.967371940612793,"""[0.96735376]""",0.11602871865034103,0.9687569737434387,0.965954601764679,0.9689226746559143,"""[0.9704918]""",0.12384764850139618,0.9597924947738647,0.9814323782920837
36,0.9681514501571655,"""[0.9680946]""",0.11100150644779205,0.9706935286521912,0.9655095934867859,0.9682320356369019,"""[0.9698558]""",0.12379470467567444,0.9585492014884949,0.9814323782920837
