epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.5408228039741516,"""[0.6325652]""",0.7798963189125061,0.5528995394706726,0.7390532493591309,0.542705237865448,"""[0.7035761]""",0.687359631061554,0.5430662035942078,0.9987767338752747
1,0.5332278609275818,"""[0.6736003]""",0.691683292388916,0.5379992723464966,0.9005917310714722,0.5433698892593384,"""[0.70413435]""",0.6786698698997498,0.5433698892593384,1.0
2,0.5354430675506592,"""[0.69581425]""",0.6889870166778564,0.5353953838348389,0.9934911131858826,0.5433698892593384,"""[0.70413435]""",0.6899570822715759,0.5433698892593384,1.0
3,0.5348101258277893,"""[0.6969072]""",0.6910147666931152,0.5348101258277893,1.0,0.5433698892593384,"""[0.70413435]""",0.6896076798439026,0.5433698892593384,1.0
4,0.5348101258277893,"""[0.6969072]""",0.690887451171875,0.5348101258277893,1.0,0.5433698892593384,"""[0.70413435]""",0.6895139813423157,0.5433698892593384,1.0
