epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.7378619313240051,"""[0.74479616]""",0.522243082523346,0.726215660572052,0.7643524408340454,0.8162983655929565,"""[0.82523]""",0.4249340891838074,0.8177083134651184,0.8328912258148193
1,0.7830734848976135,"""[0.78784585]""",0.46252909302711487,0.7715443968772888,0.8048509359359741,0.7879834175109863,"""[0.76034343]""",0.4480052888393402,0.9240986704826355,0.6458885669708252
2,0.8051224946975708,"""[0.8081561]""",0.4338623881340027,0.7964563369750977,0.8202047348022461,0.5096685290336609,"""[0.112500004]""",2.03373384475708,0.97826087474823,0.05968169867992401
