epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.5714285969734192,"""[0.7030717]""",0.6836963295936584,0.6023392081260681,0.8442623019218445,0.6600000262260437,"""[0.79518074]""",0.6247158646583557,0.6600000262260437,1.0
1,0.6009852290153503,"""[0.7507692]""",0.6709493398666382,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.657167375087738,0.6600000262260437,1.0
2,0.6009852290153503,"""[0.7507692]""",0.6645094156265259,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6237136721611023,0.6600000262260437,1.0
3,0.6009852290153503,"""[0.7507692]""",0.6733091473579407,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6605537533760071,0.6600000262260437,1.0
4,0.6009852290153503,"""[0.7507692]""",0.6669794321060181,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6184408068656921,0.6600000262260437,1.0
5,0.6009852290153503,"""[0.7507692]""",0.6670462489128113,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6491944789886475,0.6600000262260437,1.0
6,0.6009852290153503,"""[0.7507692]""",0.6618606448173523,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6173405051231384,0.6600000262260437,1.0
7,0.6009852290153503,"""[0.7507692]""",0.654782772064209,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6159703731536865,0.6600000262260437,1.0
8,0.6009852290153503,"""[0.7507692]""",0.6585947275161743,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6008899807929993,0.6600000262260437,1.0
9,0.6009852290153503,"""[0.7507692]""",0.6657143831253052,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6381651163101196,0.6600000262260437,1.0
10,0.6009852290153503,"""[0.7507692]""",0.6525441408157349,0.6009852290153503,1.0,0.6600000262260437,"""[0.79518074]""",0.6055849194526672,0.6600000262260437,1.0
11,0.6059113144874573,"""[0.75308645]""",0.658104658126831,0.603960394859314,1.0,0.6600000262260437,"""[0.79518074]""",0.6135454773902893,0.6600000262260437,1.0
12,0.6256157755851746,"""[0.76250005]""",0.6483234763145447,0.6161616444587708,1.0,0.7200000286102295,"""[0.8249999]""",0.5943840742111206,0.7021276354789734,1.0
13,0.6650246381759644,"""[0.7622378]""",0.6614803671836853,0.6646341681480408,0.8934426307678223,0.7200000286102295,"""[0.8249999]""",0.6072852611541748,0.7021276354789734,1.0
14,0.6403940916061401,"""[0.75420874]""",0.6647078990936279,0.6399999856948853,0.9180327653884888,0.699999988079071,"""[0.8148148]""",0.6418121457099915,0.6875,1.0
15,0.610837459564209,"""[0.75541794]""",0.6553255915641785,0.606965184211731,1.0,0.6600000262260437,"""[0.79518074]""",0.6076403260231018,0.6600000262260437,1.0
16,0.6403940916061401,"""[0.76677316]""",0.6613553166389465,0.6282722353935242,0.9836065769195557,0.6600000262260437,"""[0.79518074]""",0.6350765824317932,0.6600000262260437,1.0
17,0.6206896305084229,"""[0.7601246]""",0.6526115536689758,0.6130653023719788,1.0,0.6600000262260437,"""[0.79518074]""",0.6014862656593323,0.6600000262260437,1.0
18,0.6502463221549988,"""[0.77170426]""",0.6484966278076172,0.6349206566810608,0.9836065769195557,0.7400000095367432,"""[0.8354431]""",0.6101654171943665,0.717391312122345,1.0
19,0.6305418610572815,"""[0.7557003]""",0.6407492756843567,0.6270270347595215,0.9508196711540222,0.7400000095367432,"""[0.8354431]""",0.6020891666412354,0.717391312122345,1.0
20,0.6502463221549988,"""[0.76721317]""",0.6368850469589233,0.6393442749977112,0.9590163826942444,0.7400000095367432,"""[0.8354431]""",0.6005728840827942,0.717391312122345,1.0
