epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.8979955315589905,"""[0.8978818]""",1.2569663524627686,0.8996872305870056,0.896083652973175,0.8501381278038025,"""[0.8707564]""",0.39142823219299316,0.7902702689170837,0.9694960117340088
1,0.9773942232131958,"""[0.9773917]""",0.07424362748861313,0.97837233543396,0.9764130115509033,0.8853591084480286,"""[0.89520204]""",0.3972015380859375,0.8542168736457825,0.9403182864189148
2,0.9868596792221069,"""[0.98688304]""",0.04515140876173973,0.9860062003135681,0.9877614378929138,0.9095304012298584,"""[0.9115463]""",0.32044529914855957,0.928473174571991,0.895225465297699
3,0.9887527823448181,"""[0.9887741]""",0.04557199031114578,0.9877859354019165,0.9897641539573669,0.9116021990776062,"""[0.9162304]""",0.284681111574173,0.9043927788734436,0.9283819794654846
4,0.9896436333656311,"""[0.9896586]""",0.04498957097530365,0.989108681678772,0.99020916223526,0.8805248737335205,"""[0.8936693]""",0.5374640822410583,0.8327605724334717,0.9641909599304199
5,0.9877505302429199,"""[0.9877696]""",0.05112816393375397,0.9871110916137695,0.9884290099143982,0.8984806537628174,"""[0.90582955]""",0.4510822892189026,0.8760842680931091,0.9376657605171204
6,0.9877505302429199,"""[0.98775876]""",0.054452285170555115,0.9879786372184753,0.9875389337539673,0.8984806537628174,"""[0.8966971]""",0.45917534828186035,0.9536621570587158,0.8461538553237915
7,0.9898663759231567,"""[0.9898787]""",0.05009649321436882,0.9895485639572144,0.99020916223526,0.8832873106002808,"""[0.888596]""",0.5074484944343567,0.8833552002906799,0.8938992023468018
8,0.9896436333656311,"""[0.9896563]""",0.05420485511422157,0.9893262386322021,0.9899866580963135,0.8881215453147888,"""[0.8909825]""",0.40310120582580566,0.9043715596199036,0.8779841065406799
9,0.9919821619987488,"""[0.9919929]""",0.036979321390390396,0.9915518164634705,0.9924343824386597,0.9040055274963379,"""[0.90837175]""",0.6055763363838196,0.9030144214630127,0.9137930870056152
10,0.9967706203460693,"""[0.99677527]""",0.017626050859689713,0.9962213635444641,0.9973297715187073,0.905386745929718,"""[0.9092114]""",0.48580655455589294,0.9086092710494995,0.9098142981529236
11,0.9993318319320679,"""[0.9993324]""",0.00276285782456398,0.9993324279785156,0.9993324279785156,0.9040055274963379,"""[0.9080079]""",0.47755613923072815,0.9062086939811707,0.9098142981529236
