epoch,binary_accuracy,f1_score,loss,precision,recall,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.6110244989395142,"""[0.62709516]""",0.9536842703819275,0.6027088165283203,0.6535380482673645,0.7769337296485901,"""[0.7836571]""",0.48558658361434937,0.7916103005409241,0.7758620977401733
1,0.7673719525337219,"""[0.7676048]""",0.5609181523323059,0.767519474029541,0.7676902413368225,0.8273480534553528,"""[0.83660126]""",0.38766002655029297,0.8247422575950623,0.8488063812255859
2,0.8158129453659058,"""[0.8146156]""",0.448212206363678,0.8206865191459656,0.8086337447166443,0.8466851115226746,"""[0.85584414]""",0.3410990238189697,0.838422417640686,0.8740053176879883
3,0.8423162698745728,"""[0.8413268]""",0.3817945122718811,0.8474040627479553,0.8353360295295715,0.8646408915519714,"""[0.873385]""",0.31917518377304077,0.8513854146003723,0.8965517282485962
4,0.8541202545166016,"""[0.8536967]""",0.3515486717224121,0.8569507002830505,0.8504672646522522,0.8715469837188721,"""[0.87730867]""",0.29588600993156433,0.8727034330368042,0.8819628357887268
5,0.8625835180282593,"""[0.8610986]""",0.3277272582054138,0.8712984323501587,0.8511348366737366,0.8846685290336609,"""[0.8904918]""",0.2828972339630127,0.880674421787262,0.9005305171012878
6,0.8779510259628296,"""[0.87732255]""",0.31070947647094727,0.8826576471328735,0.8720515966415405,0.8929557800292969,"""[0.89768976]""",0.27184972167015076,0.8935611248016357,0.9018567800521851
7,0.8830735087394714,"""[0.8827078]""",0.2938159704208374,0.8862718939781189,0.8791722059249878,0.894336998462677,"""[0.8996721]""",0.267984539270401,0.8897535800933838,0.9098142981529236
8,0.8881959915161133,"""[0.8876706]""",0.2851915657520294,0.8926642537117004,0.8827325105667114,0.9012430906295776,"""[0.9054858]""",0.26030614972114563,0.9025033116340637,0.9084880352020264
9,0.8918707966804504,"""[0.8911801]""",0.27843019366264343,0.8977195620536804,0.8847352266311646,0.8977900743484497,"""[0.9037711]""",0.26162806153297424,0.8864796161651611,0.9217506647109985
10,0.8948774933815002,"""[0.8945723]""",0.2700886130332947,0.8979820609092712,0.8911882638931274,0.9067679643630981,"""[0.9111257]""",0.2533249855041504,0.9045751690864563,0.9177718758583069
11,0.8937638998031616,"""[0.8923007]""",0.2668769657611847,0.9055911898612976,0.8793947696685791,0.8908839821815491,"""[0.8997462]""",0.26868966221809387,0.8625304102897644,0.9403182864189148
12,0.8982182741165161,"""[0.8983315]""",0.2659768760204315,0.8981316685676575,0.8985313773155212,0.9040055274963379,"""[0.9094463]""",0.2517007291316986,0.8937259912490845,0.9257294535636902
13,0.898440957069397,"""[0.897918]""",0.2596740126609802,0.9033783674240112,0.8925233483314514,0.9109116196632385,"""[0.9150757]""",0.24481800198554993,0.9084967374801636,0.9217506647109985
14,0.903340756893158,"""[0.9022523]""",0.2528454661369324,0.9133607149124146,0.891410768032074,0.8977900743484497,"""[0.9041451]""",0.251467227935791,0.8835443258285522,0.9257294535636902
15,0.903674840927124,"""[0.9034706]""",0.25309157371520996,0.9062010049819946,0.9007565379142761,0.9122928380966187,"""[0.9161716]""",0.24271224439144135,0.9119579792022705,0.9204244017601013
16,0.9037861824035645,"""[0.9030085]""",0.25178131461143494,0.9111916422843933,0.8949710726737976,0.9109116196632385,"""[0.91462606]""",0.24037806689739227,0.9128137230873108,0.9164456129074097
17,0.9077950716018677,"""[0.90709156]""",0.24720995128154755,0.914893627166748,0.8994214534759521,0.9122928380966187,"""[0.91693914]""",0.24183979630470276,0.9045161008834839,0.9297082424163818
18,0.9050111174583435,"""[0.9042971]""",0.2486475259065628,0.9119710326194763,0.8967512249946594,0.9116021990776062,"""[0.9166667]""",0.24195994436740875,0.9002557396888733,0.9336870312690735
19,0.9043430089950562,"""[0.90334195]""",0.25008314847946167,0.9137263894081116,0.8931909203529358,0.9060773253440857,"""[0.912031]""",0.24807921051979065,0.8901515007019043,0.9350132346153259
20,0.9041202664375305,"""[0.9035077]""",0.24694111943244934,0.9101377129554749,0.896973729133606,0.9074585437774658,"""[0.9119579]""",0.24315375089645386,0.9036458134651184,0.9204244017601013
21,0.9057906270027161,"""[0.9047511]""",0.24809016287326813,0.9156790971755981,0.8940809965133667,0.9150552749633789,"""[0.9192383]""",0.2379217892885208,0.9102730751037598,0.9283819794654846
22,0.9074610471725464,"""[0.90680724]""",0.24640677869319916,0.9140854477882385,0.8996439576148987,0.9143646359443665,"""[0.91884816]""",0.23833271861076355,0.9069767594337463,0.931034505367279
23,0.9108017683029175,"""[0.9105128]""",0.24305719137191772,0.9142920970916748,0.906764566898346,0.8977900743484497,"""[0.9053709]""",0.25427448749542236,0.8740741014480591,0.9389920234680176
24,0.9093540906906128,"""[0.9089078]""",0.2404869645833969,0.9142278432846069,0.9036493301391602,0.9157458543777466,"""[0.920157]""",0.23675894737243652,0.9082687497138977,0.9323607683181763
25,0.9074610471725464,"""[0.90699494]""",0.24264666438102722,0.9124071002006531,0.901646614074707,0.908839762210846,"""[0.91483873]""",0.24382427334785461,0.8907034993171692,0.9403182864189148
26,0.9093540906906128,"""[0.90919226]""",0.2423306703567505,0.9116331338882446,0.906764566898346,0.9150552749633789,"""[0.9197651]""",0.23889510333538055,0.9050064086914062,0.9350132346153259
27,0.9087973237037659,"""[0.90848136]""",0.23869989812374115,0.9124578833580017,0.9045394062995911,0.916436493396759,"""[0.91949433]""",0.23190414905548096,0.9225634336471558,0.9164456129074097
28,0.9120267033576965,"""[0.9111561]""",0.23606997728347778,0.9211004972457886,0.9014241099357605,0.908839762210846,"""[0.9146184]""",0.24340468645095825,0.8926767706871033,0.9376657605171204
29,0.9070155620574951,"""[0.9064845]""",0.24268263578414917,0.9125140905380249,0.9005340337753296,0.9122928380966187,"""[0.9161716]""",0.23755118250846863,0.9119579792022705,0.9204244017601013
30,0.910690426826477,"""[0.9102306]""",0.23392164707183838,0.9157657623291016,0.9047619104385376,0.9143646359443665,"""[0.9174434]""",0.23246459662914276,0.9211229681968689,0.9137930870056152
31,0.9125835299491882,"""[0.91198564]""",0.23666073381900787,0.919096052646637,0.9049844145774841,0.9067679643630981,"""[0.9126213]""",0.2428482621908188,0.8912768363952637,0.9350132346153259
32,0.9077950716018677,"""[0.90744466]""",0.2384878247976303,0.9117250442504883,0.9032042622566223,0.9026243090629578,"""[0.90932477]""",0.24739332497119904,0.8826466798782349,0.9376657605171204
33,0.9077950716018677,"""[0.90742403]""",0.24118146300315857,0.9119101166725159,0.9029817581176758,0.9122928380966187,"""[0.91704774]""",0.23766158521175385,0.9034749269485474,0.931034505367279
34,0.9120267033576965,"""[0.91145486]""",0.238058939576149,0.9182475209236145,0.9047619104385376,0.905386745929718,"""[0.91121197]""",0.24201600253582,0.891001284122467,0.9323607683181763
35,0.9125835299491882,"""[0.9119462]""",0.23766110837459564,0.919475257396698,0.9045394062995911,0.9046961069107056,"""[0.9106218]""",0.2430390864610672,0.8898734450340271,0.9323607683181763
36,0.9105790853500366,"""[0.91010857]""",0.2334253042936325,0.915746808052063,0.9045394062995911,0.9067679643630981,"""[0.9123945]""",0.24185766279697418,0.8932655453681946,0.9323607683181763
37,0.9065701365470886,"""[0.9058889]""",0.23898357152938843,0.9133679866790771,0.8985313773155212,0.894336998462677,"""[0.90310323]""",0.2593105733394623,0.864242434501648,0.9456233382225037
