epoch,binary_accuracy,f1_score,loss,precision,recall,val_binary_accuracy,val_f1_score,val_loss,val_precision,val_recall
24,0.9276169538497925,"""[0.92638737]""",0.21210017800331116,0.9432656764984131,0.910102367401123,0.9509668350219727,"""[0.95344263]""",0.1787131130695343,0.9429312348365784,0.9641909599304199
25,0.9287304878234863,"""[0.92761815]""",0.20786136388778687,0.9431922435760498,0.9125500917434692,0.9509668350219727,"""[0.9531353]""",0.17382566630840302,0.9487516283988953,0.9575597047805786
26,0.9271714687347412,"""[0.9259846]""",0.21008916199207306,0.942192554473877,0.9103248715400696,0.9399171471595764,"""[0.9439794]""",0.19258108735084534,0.9173967242240906,0.9721485376358032
27,0.9304009079933167,"""[0.92933863]""",0.2082013338804245,0.9446104168891907,0.9145527482032776,0.9364640712738037,"""[0.9412516]""",0.2007405012845993,0.9076354503631592,0.9774535894393921
28,0.9316258430480957,"""[0.9305587]""",0.2032538205385208,0.946182131767273,0.9154428243637085,0.935773491859436,"""[0.9407266]""",0.19831015169620514,0.9055214524269104,0.9787798523902893
29,0.9332962036132812,"""[0.93241566]""",0.19892579317092896,0.9457541704177856,0.9194481372833252,0.9516574740409851,"""[0.9537649]""",0.16932383179664612,0.949999988079071,0.9575597047805786
30,0.9315145015716553,"""[0.93035895]""",0.20035895705223083,0.9471985101699829,0.9141076803207397,0.9454419612884521,"""[0.9488673]""",0.18383823335170746,0.9266750812530518,0.9721485376358032
31,0.9312917590141296,"""[0.93035334]""",0.19922271370887756,0.9441007971763611,0.9170004725456238,0.9482043981552124,"""[0.9500998]""",0.1669798642396927,0.9532710313796997,0.9469496011734009
32,0.936302900314331,"""[0.9355275]""",0.1941882222890854,0.9479214549064636,0.9234535098075867,0.9530386924743652,"""[0.9550858]""",0.16573314368724823,0.9513157606124878,0.9588859677314758
33,0.9341870546340942,"""[0.93315244]""",0.1968592405319214,0.9489303231239319,0.9178905487060547,0.9419889450073242,"""[0.9459459]""",0.18285329639911652,0.918749988079071,0.9748010635375977
34,0.9395322799682617,"""[0.9387617]""",0.18897642195224762,0.9517493844032288,0.9261237382888794,0.9523480534553528,"""[0.9549902]""",0.17361384630203247,0.939666211605072,0.970822274684906
35,0.9378619194030762,"""[0.9370061]""",0.1903604418039322,0.9509624242782593,0.9234535098075867,0.9461326003074646,"""[0.94954723]""",0.1761300414800644,0.9267676472663879,0.9734748005867004
36,0.9370824098587036,"""[0.93630934]""",0.18920160830020905,0.9488233923912048,0.9241210222244263,0.9537292718887329,"""[0.95594996]""",0.16714605689048767,0.9478487372398376,0.9641909599304199
37,0.9394209384918213,"""[0.9386973]""",0.18925465643405914,0.9509132504463196,0.926791250705719,0.9447513818740845,"""[0.9484536]""",0.1802547127008438,0.9223057627677917,0.9761273264884949
38,0.9418708086013794,"""[0.9411765]""",0.1826065331697464,0.9534246325492859,0.9292389750480652,0.9523480534553528,"""[0.9548134]""",0.16572211682796478,0.9430789351463318,0.9668434858322144
39,0.9415367245674133,"""[0.940885]""",0.18307939171791077,0.9523592591285706,0.929684042930603,0.9468231797218323,"""[0.95029056]""",0.17565250396728516,0.9257861375808716,0.9761273264884949
40,0.9427617192268372,"""[0.9420649]""",0.18105901777744293,0.9545454382896423,0.9299065470695496,0.9530386924743652,"""[0.95496684]""",0.15695980191230774,0.9537037014961243,0.9562334418296814
41,0.9424276351928711,"""[0.94181204]""",0.1807175874710083,0.9528580904006958,0.931019127368927,0.9544199109077454,"""[0.9565217]""",0.15989410877227783,0.9502617716789246,0.9628646969795227
42,0.942650318145752,"""[0.94198483]""",0.17774663865566254,0.9539128541946411,0.9303515553474426,0.9447513818740845,"""[0.94838715]""",0.17704418301582336,0.9233668446540833,0.9748010635375977
43,0.9446547627449036,"""[0.94412595]""",0.174216166138649,0.9541013240814209,0.9343569278717041,0.9530386924743652,"""[0.95543903]""",0.16068002581596375,0.9443005323410034,0.9668434858322144
44,0.9459910988807678,"""[0.94543827]""",0.17294523119926453,0.9560864567756653,0.9350244998931885,0.9495856165885925,"""[0.9526896]""",0.1716526299715042,0.9315589070320129,0.9748010635375977
45,0.9452115893363953,"""[0.9446071]""",0.17480166256427765,0.9560164213180542,0.9334668517112732,0.9530386924743652,"""[0.9551452]""",0.15551891922950745,0.9501312375068665,0.960212230682373
46,0.9430957436561584,"""[0.94247437]""",0.17603695392608643,0.9537479877471924,0.9314641952514648,0.9495856165885925,"""[0.95275086]""",0.17347465455532074,0.9304677844047546,0.9761273264884949
47,0.9477728009223938,"""[0.94723815]""",0.17099179327487946,0.9579067230224609,0.9368046522140503,0.9530386924743652,"""[0.95555556]""",0.16052886843681335,0.9420102834701538,0.9694960117340088
48,0.9468819499015808,"""[0.94630194]""",0.16979721188545227,0.9576213359832764,0.935247004032135,0.9516574740409851,"""[0.95418847]""",0.15844807028770447,0.9418604373931885,0.9668434858322144
49,0.9486637115478516,"""[0.94820803]""",0.1659335047006607,0.9575675129890442,0.9390298128128052,0.9537292718887329,"""[0.9560079]""",0.1543010175228119,0.9466840028762817,0.9655172228813171
50,0.948775053024292,"""[0.9483262]""",0.16581673920154572,0.957577109336853,0.9392523169517517,0.9530386924743652,"""[0.95526314]""",0.15585491061210632,0.9477806687355042,0.9628646969795227
51,0.9492204785346985,"""[0.94874096]""",0.16345547139644623,0.9586551785469055,0.9390298128128052,0.9564917087554932,"""[0.9584158]""",0.15113891661167145,0.9540078639984131,0.9628646969795227
52,0.9495545625686646,"""[0.9490496]""",0.1632692813873291,0.9595178365707397,0.9388073086738586,0.9330110549926758,"""[0.9383344]""",0.19699552655220032,0.901098906993866,0.9787798523902893
53,0.9494432210922241,"""[0.94895434]""",0.16228392720222473,0.9590908885002136,0.9390298128128052,0.9530386924743652,"""[0.95520425]""",0.15474073588848114,0.948952853679657,0.9615384340286255
54,0.949999988079071,"""[0.9495789]""",0.16139428317546844,0.9585127830505371,0.940809965133667,0.9537292718887329,"""[0.9560656]""",0.15414226055145264,0.9455252885818481,0.9668434858322144
55,0.9493318200111389,"""[0.94891655]""",0.16049155592918396,0.9576252102851868,0.9403649568557739,0.9558011293411255,"""[0.95744675]""",0.14615382254123688,0.9599999785423279,0.9549071788787842
56,0.9505568146705627,"""[0.9501348]""",0.15983793139457703,0.9591836929321289,0.9412550330162048,0.924723744392395,"""[0.93140346]""",0.20590661466121674,0.886227548122406,0.9814323782920837
57,0.9504454135894775,"""[0.9500953]""",0.1602439433336258,0.9577209949493408,0.9425901174545288,0.9530386924743652,"""[0.9556714]""",0.15967565774917603,0.9397435784339905,0.9721485376358032
58,0.9531180262565613,"""[0.9527338]""",0.1574980616569519,0.9614774584770203,0.9441477656364441,0.9578729271888733,"""[0.9598948]""",0.15085844695568085,0.9517601132392883,0.9681697487831116
59,0.9521158337593079,"""[0.9517504]""",0.15481820702552795,0.9599366188049316,0.9437026977539062,0.9558011293411255,"""[0.95778364]""",0.1490524709224701,0.9527559280395508,0.9628646969795227
60,0.9528953433036804,"""[0.9525731]""",0.15596406161785126,0.9599999785423279,0.9452603459358215,0.9571823477745056,"""[0.9585562]""",0.14123980700969696,0.9663072824478149,0.9509283900260925
61,0.9542316198348999,"""[0.9538566]""",0.15219520032405853,0.9626104831695557,0.9452603459358215,0.955110490322113,"""[0.95726496]""",0.1530572772026062,0.9491525292396545,0.9655172228813171
62,0.9542316198348999,"""[0.95392895]""",0.15067698061466217,0.9611474871635437,0.9468179941177368,0.9530386924743652,"""[0.9557292]""",0.1579241007566452,0.9386188983917236,0.9734748005867004
63,0.9520044326782227,"""[0.95173025]""",0.1545911282300949,0.9580608606338501,0.9454828500747681,0.9564917087554932,"""[0.9584158]""",0.14563454687595367,0.9540078639984131,0.9628646969795227
64,0.9542316198348999,"""[0.95389795]""",0.152021124958992,0.9617733359336853,0.9461504220962524,0.9564917087554932,"""[0.9582505]""",0.14230424165725708,0.9576159119606018,0.9588859677314758
65,0.953674852848053,"""[0.9533946]""",0.1534571498632431,0.9600631594657898,0.9468179941177368,0.9578729271888733,"""[0.95952225]""",0.14250506460666656,0.9601593613624573,0.9588859677314758
66,0.9553452134132385,"""[0.9550499]""",0.14898385107517242,0.9622769355773926,0.9479305744171143,0.9212707281112671,"""[0.92848176]""",0.22684356570243835,0.8809523582458496,0.9814323782920837
67,0.9524499177932739,"""[0.9522104]""",0.1538378894329071,0.9578923583030701,0.9465954899787903,0.9468231797218323,"""[0.95035464]""",0.16828802227973938,0.9247176647186279,0.9774535894393921
68,0.9569042325019836,"""[0.9566289]""",0.14685949683189392,0.9636486768722534,0.9497107267379761,0.9461326003074646,"""[0.9497423]""",0.16880349814891815,0.9235588908195496,0.9774535894393921
69,0.9567928910255432,"""[0.9565022]""",0.14470112323760986,0.9638499617576599,0.9492656588554382,0.9468231797218323,"""[0.95035464]""",0.1659211367368698,0.9247176647186279,0.9774535894393921
70,0.9581291675567627,"""[0.9579418]""",0.14394214749336243,0.9631128907203674,0.9528259634971619,0.9578729271888733,"""[0.9593062]""",0.13878467679023743,0.9651006460189819,0.953580915927887
71,0.9581291675567627,"""[0.95791364]""",0.14391255378723145,0.963738739490509,0.9521584510803223,0.9558011293411255,"""[0.9578948]""",0.14705389738082886,0.9503916501998901,0.9655172228813171
72,0.9593541026115417,"""[0.95907617]""",0.14136198163032532,0.9665536880493164,0.9517133831977844,0.9578729271888733,"""[0.9591427]""",0.13767313957214355,0.968876838684082,0.9496021270751953
73,0.9550111293792725,"""[0.9546475]""",0.1467389464378357,0.9632986187934875,0.9461504220962524,0.9482043981552124,"""[0.9515817]""",0.16252660751342773,0.9270440340042114,0.9774535894393921
74,0.9577950835227966,"""[0.9575541]""",0.14183999598026276,0.9639233350753784,0.9512683749198914,0.9599447250366211,"""[0.9613849]""",0.13642846047878265,0.9652406573295593,0.9575597047805786
75,0.9581291675567627,"""[0.95785695]""",0.14043515920639038,0.9649955034255981,0.9508233070373535,0.9482043981552124,"""[0.9515817]""",0.16287529468536377,0.9270440340042114,0.9774535894393921
76,0.9601336121559143,"""[0.96]""",0.14126095175743103,0.9640933275222778,0.9559412598609924,0.9592541456222534,"""[0.96042925]""",0.1360970139503479,0.9715061187744141,0.9496021270751953
77,0.9602450132369995,"""[0.9600627]""",0.13756081461906433,0.965354323387146,0.954828679561615,0.9523480534553528,"""[0.95516574]""",0.15179407596588135,0.9363057613372803,0.9748010635375977
78,0.9590200185775757,"""[0.9587721]""",0.13764232397079468,0.9654783606529236,0.9521584510803223,0.939226508140564,"""[0.9438058]""",0.1761040836572647,0.9100984930992126,0.9801061153411865
79,0.9600222706794739,"""[0.9598748]""",0.13647767901420593,0.9642937183380127,0.9554961919784546,0.9475138187408447,"""[0.95090437]""",0.15889623761177063,0.9269521236419678,0.9761273264884949
80,0.9620267152786255,"""[0.96185255]""",0.13404279947280884,0.9671540856361389,0.9566088318824768,0.9516574740409851,"""[0.9545455]""",0.15364627540111542,0.9351145029067993,0.9748010635375977
81,0.963697075843811,"""[0.963551]""",0.13308201730251312,0.9683145880699158,0.9588339924812317,0.9399171471595764,"""[0.9444089]""",0.16856342554092407,0.9112207293510437,0.9801061153411865
82,0.9612472057342529,"""[0.9610999]""",0.13653624057769775,0.9656334519386292,0.9566088318824768,0.9571823477745056,"""[0.95904887]""",0.13618017733097076,0.9552631378173828,0.9628646969795227
83,0.961581289768219,"""[0.9613359]""",0.13628527522087097,0.968390166759491,0.9543836116790771,0.9323204159736633,"""[0.9378961]""",0.186418816447258,0.8980582356452942,0.9814323782920837
84,0.9600222706794739,"""[0.95986587]""",0.13806010782718658,0.9645023345947266,0.9552736878395081,0.9537292718887329,"""[0.95594996]""",0.14102637767791748,0.9478487372398376,0.9641909599304199
85,0.9641425609588623,"""[0.96399826]""",0.13140487670898438,0.968764066696167,0.9592790603637695,0.9530386924743652,"""[0.95561355]""",0.14867447316646576,0.9408740401268005,0.970822274684906
86,0.9639198184013367,"""[0.9637584]""",0.1293897181749344,0.9689608812332153,0.9586114883422852,0.9537292718887329,"""[0.9560079]""",0.14059622585773468,0.9466840028762817,0.9655172228813171
