epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.6908227801322937,"""[0.69013643]""",0.5994614958763123,0.7436773777008057,0.6437869668006897,0.862080454826355,"""[0.8736682]""",0.331618070602417,0.8696969747543335,0.8776758313179016
1,0.8522151708602905,"""[0.854381]""",0.3644508719444275,0.9030982255935669,0.8106508851051331,0.9012961387634277,"""[0.91458154]""",0.23630011081695557,0.8631922006607056,0.9724770784378052
2,0.9202531576156616,"""[0.9234043]""",0.25865069031715393,0.9493749737739563,0.8988165855407715,0.9528082609176636,"""[0.9579384]""",0.1435350924730301,0.9287765622138977,0.988990843296051
3,0.9452531933784485,"""[0.9477499]""",0.20768003165721893,0.9679210186004639,0.9284023642539978,0.9797275066375732,"""[0.9814871]""",0.1216512992978096,0.9740963578224182,0.988990843296051
4,0.9556962251663208,"""[0.9578821]""",0.18450111150741577,0.9742962121963501,0.942011833190918,0.9803921580314636,"""[0.98202866]""",0.11050064861774445,0.9781553149223328,0.9859327077865601
5,0.9639240503311157,"""[0.96574515]""",0.16171546280384064,0.9810744524002075,0.9508875608444214,0.9790627956390381,"""[0.9807751]""",0.11066348105669022,0.9786845445632935,0.9828746318817139
6,0.972468376159668,"""[0.97411484]""",0.14323782920837402,0.9796528816223145,0.968639075756073,0.9807245135307312,"""[0.98207664]""",0.09179858863353729,0.9925046563148499,0.9718654155731201
7,0.9806962013244629,"""[0.98180735]""",0.129903182387352,0.9897775053977966,0.973964512348175,0.9863741993904114,"""[0.9874809]""",0.0836346372961998,0.9859756231307983,0.988990843296051
8,0.9772151708602905,"""[0.9785715]""",0.12901675701141357,0.9844311475753784,0.9727810621261597,0.9670987129211426,"""[0.96891683]""",0.10720445215702057,0.9954838752746582,0.943730890750885
9,0.982594907283783,"""[0.9836844]""",0.11817719042301178,0.9863176941871643,0.9810650944709778,0.9880359172821045,"""[0.98895705]""",0.06510008126497269,0.9919999837875366,0.9859327077865601
10,0.9876582026481628,"""[0.98841006]""",0.10414469987154007,0.9928358197212219,0.9840236902236938,0.9823861718177795,"""[0.9835761]""",0.07690874487161636,0.9968593120574951,0.9706422090530396
11,0.9860759377479553,"""[0.98691255]""",0.10090053826570511,0.9922248721122742,0.9816567897796631,0.9863741993904114,"""[0.98738074]""",0.06062459573149681,0.9938042163848877,0.9810397624969482
12,0.9914556741714478,"""[0.99199533]""",0.09049687534570694,0.9940582513809204,0.9899408221244812,0.9890329241752625,"""[0.9898617]""",0.05778372660279274,0.9944444298744202,0.9853211045265198
13,0.9917721748352051,"""[0.9922894]""",0.08769158273935318,0.9946492314338684,0.9899408221244812,0.9860419034957886,"""[0.987021]""",0.06732409447431564,0.99750155210495,0.9767584204673767
14,0.9860759377479553,"""[0.98694366]""",0.09534906595945358,0.9898809790611267,0.9840236902236938,0.9903622269630432,"""[0.991107]""",0.05344362184405327,0.9938499331474304,0.988379180431366
15,0.9889240264892578,"""[0.9896296]""",0.08264140784740448,0.9910979270935059,0.9881656765937805,0.9923562407493591,"""[0.9929469]""",0.048086997121572495,0.9956949353218079,0.9902140498161316
16,0.9895569682121277,"""[0.9901932]""",0.0830865129828453,0.9946268796920776,0.9857988357543945,0.9890329241752625,"""[0.98994213]""",0.05075317621231079,0.9866342544555664,0.9932721853256226
17,0.9908227920532227,"""[0.9914176]""",0.07527780532836914,0.9917110800743103,0.9911242723464966,0.984712541103363,"""[0.9857409]""",0.053511712700128555,0.9993714690208435,0.9724770784378052
18,0.9889240264892578,"""[0.9896235]""",0.07982372492551804,0.9916815161705017,0.9875739812850952,0.9880359172821045,"""[0.9888889]""",0.04611146077513695,0.9981308579444885,0.9798164963722229
19,0.9908227920532227,"""[0.9914023]""",0.07177355140447617,0.9934640526771545,0.9893491268157959,0.9840478301048279,"""[0.98547214]""",0.06070689111948013,0.9754343628883362,0.9957186579704285
