epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.5095768570899963,"""[0.5411544]""",0.6898685693740845,0.5088165998458862,0.5778816342353821,0.5207182168960571,"""[0.684832]""",0.6930659413337708,0.5207182168960571,1.0
1,0.4920935332775116,"""[0.5993148]""",0.6932613849639893,0.49513718485832214,0.7590120434761047,0.5207182168960571,"""[0.684832]""",0.6930583715438843,0.5207182168960571,1.0
2,0.49966591596603394,"""[0.60947406]""",0.6931821703910828,0.5000712871551514,0.7801513075828552,0.5207182168960571,"""[0.684832]""",0.6930662393569946,0.5207182168960571,1.0
3,0.49587973952293396,"""[0.618329]""",0.6931552290916443,0.4977602958679199,0.8159768581390381,0.5207182168960571,"""[0.684832]""",0.6930639147758484,0.5207182168960571,1.0
4,0.49922049045562744,"""[0.61996114]""",0.6931798458099365,0.4997956156730652,0.8161993622779846,0.5207182168960571,"""[0.684832]""",0.6930782794952393,0.5207182168960571,1.0
