epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.7231625914573669,"""[0.72493917]""",0.6782163977622986,0.720950722694397,0.7289719581604004,0.6802486181259155,"""[0.763896]""",0.9461087584495544,0.620546817779541,0.9933686852455139
1,0.7977728247642517,"""[0.7987142]""",0.5477408170700073,0.7957155704498291,0.8017356395721436,0.4792817533016205,"""[0.0]""",4.297277927398682,0.0,0.0
2,0.8435412049293518,"""[0.8436283]""",0.42385828495025635,0.8439100384712219,0.8433466553688049,0.6678176522254944,"""[0.53346264]""",1.0574965476989746,0.9927797913551331,0.36472147703170776
3,0.8604677319526672,"""[0.8616234]""",0.3675316870212555,0.8552948832511902,0.8680462837219238,0.6470994353294373,"""[0.74640197]""",1.9148316383361816,0.5963521003723145,0.9973474740982056
